customer_id,account_number,first_name,last_name,email,phone,aadhaar,pan,date_of_birth,address,city,state,pin_code,country,occupation,annual_income,marital_status,education,credit_score,account_balance,credit_default,housing_loan,personal_loan,kyc_status,account_type,account_opened_date,last_transaction_date
IND000087,2033653860,Sanjay,Malhotra,sanjay.malhotra69@gmail.com,+917433348075,1550 8314 1797,HXBMO4839R,1984-12-20,"71/756
Dyal Path",Mumbai,Telangana,891030,India,Civil Service fast streamer,773486,Married,Professional,698,195869.59,no,no,yes,VERIFIED,SAVINGS,2018-11-15,2026-02-06
IND000088,7071194857,Rajesh,Joshi,rajesh.joshi282@gmail.com,+917261811056,3869 7999 9120,BLUVM9592K,1973-02-24,"H.No. 68
Karan Nagar",Hyderabad,West Bengal,528090,India,Chartered management accountant,1551728,Divorced,Post Graduate,644,742136.9,no,yes,yes,VERIFIED,SALARY,2021-06-27,2026-02-02
IND000089,4928783441,Amit,Desai,amit.desai576@gmail.com,+918772436303,7824 9683 3196,MHIGK2295O,1967-02-20,"80, Kashyap Circle",Ahmedabad,Gujarat,196955,India,Patent attorney,4793236,Married,10th,687,346026.37,yes,yes,yes,VERIFIED,CURRENT,2017-01-21,2026-01-30
IND000090,4904100195,Sneha,Agarwal,sneha.agarwal217@gmail.com,+917816145550,2922 8846 4974,WTWGM4921R,1980-06-01,"77/03
Maharaj Road",Pune,Gujarat,913185,India,"Conservator, museum/gallery",2674472,Widowed,Post Graduate,823,631157.41,no,no,no,PENDING,CURRENT,2021-01-13,2026-02-11
IND000091,6167393219,Priya,Desai,priya.desai321@gmail.com,+918777816561,1749 4625 3390,AIRSS7841J,2005-01-29,"H.No. 093
Dugal Street",Ahmedabad,Karnataka,305721,India,Structural engineer,3067110,Married,Post Graduate,841,825030.85,no,no,no,PENDING,SALARY,2016-05-14,2026-02-16
IND000092,2979245480,Rajesh,Rao,rajesh.rao751@gmail.com,+918512585138,3773 3293 9954,PFRUB9584B,1972-11-25,"171, Krish Street",Ahmedabad,Delhi,957730,India,"Horticulturist, amenity",706968,Single,Post Graduate,620,834671.95,yes,yes,yes,VERIFIED,SAVINGS,2024-10-17,2026-02-03
IND000093,9849565863,Arjun,Iyer,arjun.iyer654@gmail.com,+919863689749,8916 8993 1257,ARRNA1274Q,1973-05-31,"37
Bora Circle",Pune,Tamil Nadu,661762,India,Music therapist,2704917,Single,Professional,895,402101.87,yes,yes,yes,VERIFIED,SAVINGS,2019-05-19,2026-02-19
IND000094,6817280229,Sneha,Mehta,sneha.mehta815@gmail.com,+918704657157,2294 7112 7652,OSHWH5914V,1979-09-22,"H.No. 465, Deol Circle",Jaipur,Delhi,785491,India,"Accountant, chartered",565788,Single,Post Graduate,744,346028.05,no,yes,yes,VERIFIED,SAVINGS,2020-12-12,2026-02-04
IND000095,5182609867,Pooja,Agarwal,pooja.agarwal917@gmail.com,+919268426402,1697 4764 4463,WSPIB2218V,2002-02-16,"787
Ganesan Path",Kolkata,Tamil Nadu,669408,India,Sub,576000,Married,Graduate,558,959542.65,yes,no,yes,VERIFIED,SAVINGS,2025-05-19,2026-02-08
IND000096,6719736115,Neha,Singh,neha.singh774@gmail.com,+917601083212,2284 9204 6666,BDNHC6580T,1976-02-15,"396
Varty Ganj",Lucknow,West Bengal,911131,India,Paediatric nurse,3037845,Single,Graduate,780,465133.63,no,no,no,VERIFIED,SALARY,2016-11-17,2026-02-05
IND000097,7951902330,Neha,Nair,neha.nair818@gmail.com,+918058493748,2204 2344 5390,EMWZU3527X,1995-10-25,"66/270
Krishnamurthy Street",Kolkata,West Bengal,432061,India,Therapeutic radiographer,3325772,Single,10th,552,940108.24,no,no,no,VERIFIED,SAVINGS,2021-10-13,2026-01-25
IND000098,2752536389,Priya,Kumar,priya.kumar27@gmail.com,+917384909986,6798 2524 6315,MAJNM2387X,2004-08-17,"H.No. 870
Jayaraman Street",Kolkata,Uttar Pradesh,354533,India,"Designer, fashion/clothing",4671341,Married,Post Graduate,636,95782.06,no,no,no,VERIFIED,SAVINGS,2017-05-29,2026-02-12
IND000099,7103588071,Amit,Verma,amit.verma496@gmail.com,+917330374745,6916 5123 5040,XUPTT4203O,1998-04-27,"H.No. 96
Varkey Zila",Chennai,Delhi,242071,India,Land/geomatics surveyor,2855656,Single,Post Graduate,720,833694.06,no,no,no,VERIFIED,CURRENT,2025-03-19,2026-02-08
IND000100,5879617459,Deepika,Agarwal,deepika.agarwal329@gmail.com,+919590772665,4290 8848 6147,FMKJX9044S,1966-09-08,"09/13
Comar Road",Lucknow,Telangana,441716,India,Chemical engineer,3454580,Divorced,Post Graduate,736,69582.21,yes,yes,yes,PENDING,SALARY,2023-07-09,2026-01-25
IND000101,8709662258,Sneha,Iyer,sneha.iyer690@gmail.com,+919144490990,3280 5961 4965,IVEWN7176C,1996-11-18,"24, Bajaj Nagar",Chennai,Rajasthan,726979,India,"Journalist, broadcasting",4320112,Widowed,Professional,809,919670.54,no,yes,no,VERIFIED,SAVINGS,2017-02-02,2026-02-04
IND000102,3631431563,Sanjay,Singh,sanjay.singh577@gmail.com,+919770387920,7547 6432 8052,DADIH9366X,1969-07-13,"23
Jha Circle",Pune,Uttar Pradesh,685098,India,Systems developer,2154148,Widowed,Graduate,750,436216.37,yes,no,yes,PENDING,SAVINGS,2019-03-14,2026-01-29
IND000103,5903457537,Vikram,Verma,vikram.verma320@gmail.com,+918473460179,8460 4389 9537,PLPDO8412K,1957-01-19,"69/37, Bora",Delhi,Delhi,414849,India,Exhibition designer,674828,Single,10th,725,630368.41,yes,yes,yes,VERIFIED,CURRENT,2023-12-25,2026-02-02
IND000104,1792214339,Arjun,Verma,arjun.verma656@gmail.com,+919823115971,8080 7481 1478,XTGOS8037M,1976-05-30,"07/482
Kant Zila",Ahmedabad,Maharashtra,838968,India,Location manager,2101840,Married,Graduate,582,556215.3,yes,no,no,VERIFIED,CURRENT,2026-02-18,2026-02-04
IND000105,8039917766,Priya,Reddy,priya.reddy612@gmail.com,+918669192918,7431 2871 6700,LOTFV5873T,1988-08-13,"47/436
Bera Chowk",Ahmedabad,Delhi,804758,India,Fast food restaurant manager,1423635,Divorced,10th,672,270649.0,yes,no,yes,PENDING,CURRENT,2022-08-16,2026-02-17
IND000106,6942989052,Neha,Kumar,neha.kumar191@gmail.com,+919090232661,9804 3838 3733,PJEFK8389T,1969-07-25,"40/640
Venkatesh",Lucknow,Maharashtra,476479,India,Artist,380391,Widowed,12th,649,805976.74,no,no,no,PENDING,SALARY,2024-08-02,2026-02-03
IND000107,1718348264,Deepika,Iyer,deepika.iyer579@gmail.com,+917132545712,4613 5785 1535,IHRJF8492S,1997-12-05,"53/39, Sane Road",Ahmedabad,Rajasthan,676429,India,"Copywriter, advertising",4584951,Single,Professional,608,231283.35,no,yes,no,VERIFIED,CURRENT,2017-10-15,2026-01-22
IND000108,5292015249,Priya,Rao,priya.rao461@gmail.com,+918128782794,6711 2425 8193,DYZHG6744W,1966-02-28,"H.No. 952
Divan Zila",Hyderabad,West Bengal,274044,India,"Journalist, newspaper",1467987,Married,12th,580,548578.06,no,yes,no,VERIFIED,CURRENT,2023-03-16,2026-01-29
IND000109,1408988968,Neha,Reddy,neha.reddy986@gmail.com,+918767792297,1971 5543 3078,WEHEW6277H,1958-10-20,"58/84, Dave Street",Jaipur,West Bengal,613234,India,Race relations officer,1492622,Divorced,Post Graduate,742,424591.31,yes,no,no,VERIFIED,CURRENT,2021-02-26,2026-02-06
IND000110,4147025728,Pooja,Gupta,pooja.gupta749@gmail.com,+918969024554,6869 2037 9756,MGNGP5399K,1999-11-13,"12, Vasa Ganj",Lucknow,Tamil Nadu,454161,India,Occupational psychologist,4891173,Married,Professional,798,777718.84,yes,yes,yes,PENDING,SAVINGS,2025-08-14,2026-02-07
IND000111,7190276026,Priya,Malhotra,priya.malhotra1@gmail.com,+918837384013,4314 3161 5945,FICUL5102C,1951-04-14,"H.No. 481
Gour Chowk",Bangalore,Gujarat,796787,India,Garment/textile technologist,1688525,Single,Post Graduate,870,270784.71,yes,no,yes,VERIFIED,SAVINGS,2026-01-30,2026-02-08
IND000112,8215470878,Sneha,Iyer,sneha.iyer10@gmail.com,+917034628465,6629 2975 7919,WEPCH7276C,2001-02-07,"H.No. 370
Wagle",Delhi,Delhi,208214,India,"Surveyor, mining",2928582,Divorced,Graduate,620,351857.1,yes,yes,yes,VERIFIED,SALARY,2021-09-19,2026-02-19
IND000113,4213790202,Rajesh,Kumar,rajesh.kumar942@gmail.com,+918768280529,8248 4559 2420,DEYDS7291L,1960-03-15,"74/612, Bahl Nagar",Ahmedabad,West Bengal,429780,India,Industrial buyer,1472980,Married,Graduate,880,38461.15,no,yes,no,VERIFIED,SALARY,2024-07-08,2026-01-26
IND000114,8506931282,Neha,Joshi,neha.joshi303@gmail.com,+919775278048,1894 4921 9108,MDHPU2163Q,1951-10-02,"26/75, Kadakia Circle",Hyderabad,Maharashtra,478638,India,Theatre manager,2954765,Married,Post Graduate,841,391906.71,yes,no,yes,VERIFIED,SALARY,2018-10-07,2026-02-10
IND000115,1926608888,Priya,Sharma,priya.sharma945@gmail.com,+917259711746,7520 9300 5693,UWQYN7939W,1989-09-15,"96, Babu Road",Chennai,West Bengal,186431,India,Metallurgist,4801031,Married,Graduate,592,275402.23,yes,yes,no,PENDING,SALARY,2019-11-01,2026-02-11
IND000116,2024939794,Rajesh,Desai,rajesh.desai251@gmail.com,+917370281126,8118 2900 8428,TTBJV3877D,1975-05-26,"H.No. 15, Yohannan Circle",Delhi,Maharashtra,842287,India,Mechanical engineer,1451015,Single,12th,804,950667.01,no,yes,no,VERIFIED,SALARY,2017-03-02,2026-02-09
IND000117,4865030023,Sanjay,Agarwal,sanjay.agarwal344@gmail.com,+918843934986,5456 9582 2046,IWSUC9128O,1963-11-30,"H.No. 713, Anne",Chennai,Uttar Pradesh,477617,India,Arts administrator,765056,Widowed,Professional,635,336072.17,no,yes,yes,VERIFIED,SALARY,2021-10-23,2026-02-01
IND000118,1052776893,Arjun,Sharma,arjun.sharma48@gmail.com,+919026213491,6963 7274 3458,FBRZW7870H,1953-09-15,"H.No. 839, Talwar Ganj",Mumbai,Gujarat,360322,India,"Exhibitions officer, museum/gallery",3791813,Divorced,Graduate,589,550112.76,yes,yes,yes,VERIFIED,SALARY,2021-09-22,2026-01-28
IND000119,9061615990,Rahul,Verma,rahul.verma887@gmail.com,+918212498755,6090 6362 2415,ROALG5777S,1998-10-21,"H.No. 22, Dass Circle",Delhi,Tamil Nadu,875501,India,Ecologist,2334942,Widowed,Graduate,852,970450.63,yes,yes,yes,VERIFIED,CURRENT,2018-01-03,2026-01-22
IND000120,4767539382,Rahul,Singh,rahul.singh974@gmail.com,+918438888667,1023 7164 6038,DGQHN9061B,1954-02-08,"H.No. 39, Anand Path",Jaipur,Karnataka,846221,India,Ecologist,2647344,Single,10th,668,892151.85,no,no,no,VERIFIED,SALARY,2020-08-25,2026-01-23
IND000121,2693725910,Priya,Joshi,priya.joshi607@gmail.com,+919438771483,2020 8126 3141,HJIKZ7438W,1953-10-06,"11/77
Kunda Path",Bangalore,Gujarat,433507,India,"Therapist, horticultural",4098008,Divorced,12th,588,940732.42,yes,yes,yes,VERIFIED,SAVINGS,2017-12-28,2026-02-11
IND000122,2745958114,Pooja,Iyer,pooja.iyer549@gmail.com,+918538832840,4401 8404 6051,OIDCF5984W,1979-06-04,"08/47, Balasubramanian Nagar",Pune,Maharashtra,325465,India,Quality manager,3049732,Married,10th,677,966820.0,no,yes,no,VERIFIED,SAVINGS,2022-12-20,2026-02-10
IND000123,3362751242,Rahul,Verma,rahul.verma97@gmail.com,+918984460654,2669 3290 2989,ABYHE4246M,1991-10-30,"71, Dyal Zila",Ahmedabad,Gujarat,819622,India,Translator,1004973,Divorced,10th,561,997019.5,yes,no,yes,VERIFIED,CURRENT,2018-08-29,2026-01-24
IND000124,1217487269,Priya,Sharma,priya.sharma947@gmail.com,+919464813860,8096 7471 9128,AMVNF6799G,1953-09-22,"98/56
Lanka",Ahmedabad,Karnataka,388339,India,Hospital pharmacist,2647590,Widowed,12th,567,594811.91,yes,no,no,PENDING,SALARY,2023-11-09,2026-02-14
IND000125,6496596008,Pooja,Sharma,pooja.sharma141@gmail.com,+918800599868,4267 9614 5082,UZRZA7266Z,1986-05-03,"H.No. 183
Kara Marg",Delhi,Gujarat,602985,India,Estate agent,4867746,Widowed,Graduate,839,477512.92,no,no,yes,VERIFIED,CURRENT,2023-03-06,2026-02-06
IND000126,8638763775,Neha,Singh,neha.singh60@gmail.com,+919025869016,9674 6856 4813,FDHVH5366R,2001-06-11,"61
Kala Path",Mumbai,Maharashtra,901164,India,Intelligence analyst,2140557,Widowed,Graduate,638,134905.39,no,no,yes,VERIFIED,SALARY,2020-06-21,2026-02-08
IND000127,5073211715,Neha,Kumar,neha.kumar857@gmail.com,+919114097693,9882 6063 3876,PBCBH4584A,1955-07-11,"H.No. 111
Bava Marg",Lucknow,Uttar Pradesh,601207,India,Microbiologist,305733,Divorced,Professional,653,796767.68,no,yes,no,VERIFIED,SAVINGS,2018-05-08,2026-02-17
IND000128,4325878813,Amit,Mehta,amit.mehta867@gmail.com,+919260419271,6978 2188 7120,WVMSD6514J,1949-03-21,"16/560
Rama Road",Bangalore,Gujarat,243079,India,Insurance underwriter,1621238,Widowed,Post Graduate,882,283147.56,no,yes,yes,PENDING,CURRENT,2022-02-13,2026-01-26
IND000129,1546957087,Kavita,Rao,kavita.rao747@gmail.com,+917007721941,7415 1530 3983,TKZTH2705P,1984-06-19,"731, Uppal Path",Chennai,Karnataka,447255,India,"Surveyor, commercial/residential",952689,Married,Graduate,713,126281.79,yes,no,no,VERIFIED,CURRENT,2022-05-22,2026-01-26
IND000130,6800272428,Sneha,Singh,sneha.singh806@gmail.com,+917464005062,1020 1788 7323,OXNFN9078M,1997-01-12,"36/89
Sandal",Delhi,Gujarat,672547,India,"Surveyor, hydrographic",3448643,Single,Post Graduate,845,633518.04,yes,yes,no,VERIFIED,SAVINGS,2016-08-01,2026-02-19
IND000131,1449790661,Vikram,Sharma,vikram.sharma351@gmail.com,+917730596287,7151 3636 2228,RCKTT8909W,1989-11-26,"H.No. 244
Gill Path",Pune,Maharashtra,552275,India,Accounting technician,1684096,Widowed,12th,577,56320.7,yes,yes,no,VERIFIED,SALARY,2019-03-23,2026-01-27
IND000132,1411955771,Vikram,Reddy,vikram.reddy403@gmail.com,+919455732633,9043 3516 1893,LANCJ8869G,1983-09-04,"H.No. 201
Chokshi Circle",Hyderabad,Delhi,126985,India,Mudlogger,2036047,Married,Graduate,591,447249.18,yes,no,no,PENDING,CURRENT,2023-04-12,2026-02-12
IND000133,9981364488,Anil,Nair,anil.nair558@gmail.com,+918664416298,4029 7078 7249,LFOBI8204O,1968-05-03,"H.No. 45, Raju",Chennai,Tamil Nadu,337232,India,Chartered accountant,2552861,Single,12th,891,51537.75,no,no,yes,VERIFIED,CURRENT,2017-01-11,2026-01-28
IND000134,9316609031,Deepika,Joshi,deepika.joshi587@gmail.com,+918012074766,8803 5896 2293,MWBQS9467Z,1955-11-07,"14/767, Kant",Kolkata,Karnataka,226124,India,Patent examiner,4066818,Married,12th,658,798883.76,yes,yes,no,VERIFIED,SALARY,2020-10-13,2026-01-31
IND000135,6402580787,Rohan,Singh,rohan.singh933@gmail.com,+917287814151,2425 7358 7510,RKIQO1202Z,1996-07-06,"H.No. 61, Sane Road",Bangalore,Uttar Pradesh,919656,India,"Therapist, horticultural",3819808,Single,Post Graduate,626,105609.73,yes,yes,yes,VERIFIED,SALARY,2024-05-31,2026-02-15
IND000136,6429425484,Anil,Gupta,anil.gupta671@gmail.com,+919085570788,8750 1613 3821,IMETT7581B,1990-07-15,"H.No. 369
Aggarwal Nagar",Kolkata,West Bengal,447596,India,"Engineer, energy",2292959,Single,Post Graduate,687,891882.93,yes,no,no,VERIFIED,CURRENT,2021-04-06,2026-01-31
IND000137,1979069637,Deepika,Iyer,deepika.iyer308@gmail.com,+918903145590,6257 5414 7828,TUCGO4463N,1997-05-10,"H.No. 45, Aggarwal Zila",Delhi,Rajasthan,896386,India,Research scientist (medical),4632727,Divorced,10th,813,781064.91,yes,no,no,VERIFIED,SALARY,2023-06-18,2026-01-29
IND000138,1746196273,Anil,Mehta,anil.mehta897@gmail.com,+917862114934,1944 5087 1541,OBLWG5488L,1953-12-05,"38/85
Issac Zila",Mumbai,Rajasthan,629663,India,Archivist,3629793,Single,10th,673,341090.1,no,yes,no,VERIFIED,CURRENT,2023-07-23,2026-01-21
IND000139,3958590550,Amit,Agarwal,amit.agarwal292@gmail.com,+917117898946,7333 1813 3669,SYGHU4688V,1976-06-04,"H.No. 96, Jain",Chennai,Telangana,382154,India,Pensions consultant,3735195,Single,10th,792,907091.21,yes,yes,yes,VERIFIED,SALARY,2021-01-22,2026-01-26
IND000140,6792661894,Sanjay,Reddy,sanjay.reddy259@gmail.com,+917937200760,8646 5950 9530,TMSDA9380V,1972-09-13,"H.No. 29, Thakur Chowk",Chennai,Gujarat,688730,India,Medical illustrator,2671265,Divorced,10th,796,17028.91,no,no,no,VERIFIED,SALARY,2017-08-20,2026-02-11
IND000141,1809000407,Kavita,Malhotra,kavita.malhotra530@gmail.com,+918032089545,1930 7620 6236,VEXAU9148J,2002-08-09,"696, Baral Circle",Chennai,Tamil Nadu,538897,India,Occupational hygienist,3694021,Widowed,10th,848,693472.41,yes,no,yes,PENDING,SALARY,2021-05-31,2026-02-06
IND000142,4631048029,Anjali,Joshi,anjali.joshi861@gmail.com,+919824433548,3967 5813 2599,PEXIX3999V,1960-03-20,"181
Kumer Circle",Chennai,Gujarat,786224,India,"Engineer, biomedical",1049101,Married,Graduate,664,731420.43,no,no,no,VERIFIED,CURRENT,2022-01-29,2026-02-07
IND000143,4655935832,Neha,Reddy,neha.reddy482@gmail.com,+917230540762,2166 8736 4187,QDVMQ5888N,1994-08-21,"124, Chadha Ganj",Ahmedabad,Maharashtra,995735,India,Town planner,1564821,Married,12th,725,379651.44,no,yes,no,VERIFIED,SAVINGS,2018-09-26,2026-01-24
IND000144,1249166485,Pooja,Gupta,pooja.gupta463@gmail.com,+918174793230,4430 3762 3595,PZYYC3120T,1957-03-11,"99
Sangha Chowk",Bangalore,West Bengal,764259,India,Systems analyst,3902149,Widowed,Post Graduate,794,352482.24,yes,yes,no,VERIFIED,CURRENT,2021-08-20,2026-02-05
IND000145,1818520766,Sanjay,Agarwal,sanjay.agarwal693@gmail.com,+917017711717,5076 4707 6641,JEDMQ6015F,1955-05-31,"H.No. 774
Rajagopal Road",Jaipur,Delhi,963862,India,Banker,683513,Divorced,Graduate,783,714223.51,no,no,yes,VERIFIED,CURRENT,2022-02-14,2026-02-14
IND000146,8782516473,Anjali,Desai,anjali.desai20@gmail.com,+917981049082,4675 3149 4460,XASQF3017L,1950-03-10,"70
Gour Nagar",Hyderabad,Maharashtra,493417,India,Historic buildings inspector/conservation officer,2445715,Single,Professional,574,645068.41,yes,yes,yes,PENDING,CURRENT,2017-06-10,2026-01-25
IND000147,6380470008,Rohan,Patel,rohan.patel719@gmail.com,+917657675888,4366 1152 5933,NVDVQ5423T,1986-12-28,"98
Kar Nagar",Jaipur,Karnataka,539170,India,"Teacher, music",1180084,Single,Graduate,608,773998.07,no,yes,yes,VERIFIED,SALARY,2019-05-04,2026-02-05
IND000148,2268523764,Sneha,Gupta,sneha.gupta41@gmail.com,+919354238065,9132 4402 8875,KHAAV2458D,1986-04-23,"20/71
Saxena Path",Kolkata,Rajasthan,256389,India,Chartered accountant,1055668,Single,10th,681,626553.63,no,no,no,PENDING,SAVINGS,2024-09-20,2026-01-29
IND000149,4754404646,Priya,Agarwal,priya.agarwal873@gmail.com,+918247976542,6901 6123 7979,XDDYB1158E,1947-10-20,"77/889, Gopal Street",Bangalore,Karnataka,444625,India,Microbiologist,3299157,Widowed,Professional,687,872399.31,yes,no,no,VERIFIED,SAVINGS,2020-12-12,2026-02-08
IND000150,8948573913,Rohan,Verma,rohan.verma820@gmail.com,+918811358735,3732 2852 3171,WXBFD7816S,1972-12-15,"90/515
Mallick Zila",Ahmedabad,Rajasthan,941235,India,Nature conservation officer,3975576,Married,Professional,744,768122.51,yes,yes,no,PENDING,SAVINGS,2020-12-20,2026-02-02
IND000151,1197449658,Anil,Verma,anil.verma268@gmail.com,+919813090060,6148 1202 9598,YXSXS4669V,1994-05-22,"H.No. 19, Gill Street",Ahmedabad,Gujarat,644315,India,Insurance claims handler,4688107,Single,Post Graduate,888,712984.57,no,no,no,VERIFIED,SALARY,2022-10-21,2026-01-27
IND000152,9639948905,Anil,Mehta,anil.mehta957@gmail.com,+917673997936,9283 8688 9123,FCYPK4946K,1985-08-18,"H.No. 86, Talwar Path",Mumbai,Tamil Nadu,152796,India,Conference centre manager,4552431,Married,Professional,879,347569.47,yes,yes,no,PENDING,SALARY,2025-02-02,2026-01-25
IND000153,7215110267,Pooja,Patel,pooja.patel122@gmail.com,+919136202250,1291 2681 7609,NBRRA2489Z,1989-02-06,"50/54
Chhabra Street",Ahmedabad,Tamil Nadu,633030,India,Licensed conveyancer,2035194,Widowed,Graduate,736,816576.54,yes,no,no,PENDING,SALARY,2024-05-29,2026-01-30
IND000154,1489726608,Rajesh,Gupta,rajesh.gupta778@gmail.com,+919829998009,4633 1035 6592,LUZJR9552L,1960-07-21,"141, Solanki Circle",Ahmedabad,Delhi,148001,India,"Solicitor, Scotland",1677035,Widowed,12th,759,62309.58,yes,yes,yes,PENDING,SAVINGS,2025-02-03,2026-01-22
IND000155,8373547961,Pooja,Agarwal,pooja.agarwal111@gmail.com,+918780136605,1761 3018 8381,OVSQE9172A,1990-03-08,"29/62
Chana Street",Hyderabad,Uttar Pradesh,871976,India,Diagnostic radiographer,707448,Widowed,Professional,797,920589.42,yes,yes,yes,VERIFIED,CURRENT,2023-08-01,2026-01-23
IND000156,9086117171,Rajesh,Mehta,rajesh.mehta517@gmail.com,+918652113468,7859 5067 5482,MKJOZ3185E,1973-02-04,"37/947
Loke Ganj",Lucknow,West Bengal,731792,India,Field trials officer,4597438,Divorced,Professional,710,697468.07,yes,yes,yes,VERIFIED,SALARY,2021-05-26,2026-02-12
IND000157,5115980792,Anjali,Malhotra,anjali.malhotra516@gmail.com,+919329983136,6281 2890 6771,RPSSV7839V,2006-08-27,"H.No. 97, Sodhi Chowk",Bangalore,Uttar Pradesh,399817,India,Herbalist,3843233,Single,Professional,604,-23464.25,yes,yes,yes,VERIFIED,CURRENT,2022-08-19,2026-02-14
IND000158,9519206782,Sanjay,Desai,sanjay.desai700@gmail.com,+918076151332,3399 2016 5835,GYRBL8415D,1981-01-12,"392
Bal Road",Bangalore,Uttar Pradesh,335203,India,Quarry manager,3562217,Married,Professional,697,677582.88,yes,no,no,PENDING,SALARY,2022-06-14,2026-02-16
IND000159,9645619869,Anjali,Joshi,anjali.joshi258@gmail.com,+917872252973,8259 4695 7025,YSRXT4218Y,1952-02-13,"H.No. 12, Kar Road",Mumbai,Telangana,408467,India,Scientific laboratory technician,4064932,Married,10th,645,960599.01,yes,no,yes,PENDING,CURRENT,2018-08-23,2026-02-11
IND000160,8928570600,Arjun,Reddy,arjun.reddy6@gmail.com,+918419756364,8640 3536 1654,EKTBY5934P,1951-05-19,"50, Bala Marg",Bangalore,Uttar Pradesh,475479,India,Occupational hygienist,911368,Divorced,Professional,662,954837.1,yes,yes,no,PENDING,SAVINGS,2024-09-04,2026-02-08
IND000161,8143967196,Anjali,Singh,anjali.singh340@gmail.com,+918549614875,5809 4579 9691,PRYUA2879V,1961-03-08,"H.No. 530
Bawa Path",Hyderabad,Gujarat,567315,India,Legal executive,2316184,Married,10th,899,879943.17,no,yes,no,VERIFIED,SALARY,2018-08-15,2026-01-27
IND000162,7208619610,Kavita,Reddy,kavita.reddy45@gmail.com,+918273174184,4154 6248 9419,CDFYR9736A,1947-09-30,"27
Randhawa Chowk",Mumbai,Delhi,321020,India,"Accountant, chartered public finance",2088242,Widowed,10th,655,514641.92,no,yes,yes,VERIFIED,CURRENT,2017-06-26,2026-01-21
IND000163,1375899416,Kavita,Gupta,kavita.gupta56@gmail.com,+917764470510,5127 2154 4729,INMOU7626N,1962-07-22,"898, Bhakta Marg",Mumbai,Gujarat,117711,India,Homeopath,3567378,Single,Professional,553,623493.88,yes,yes,yes,VERIFIED,SALARY,2020-03-06,2026-02-04
IND000164,3605180473,Priya,Reddy,priya.reddy289@gmail.com,+918879804739,7249 7473 1504,PFRHE7406Z,1953-06-06,"697, Bhakta Zila",Chennai,Uttar Pradesh,409307,India,Restaurant manager,1508593,Divorced,Graduate,555,531200.4,yes,yes,yes,VERIFIED,SALARY,2025-04-03,2026-01-21
IND000165,5660584367,Neha,Verma,neha.verma216@gmail.com,+918476831585,4469 7760 9397,EFFHT5140G,1988-02-22,"24/609, Dara Path",Jaipur,Delhi,290167,India,"Teacher, English as a foreign language",756242,Widowed,Professional,587,255185.3,yes,no,yes,VERIFIED,SALARY,2023-03-23,2026-01-30
